epochs,MAE,MRSTFT
5700,0.000343113,0.004049089
5701,0.000573479,0.006099315
5702,0.000321411,0.002326878
5703,0.000357558,0.003276643
5704,0.011970893,0.100325897
5705,0.003051592,0.024221475
5706,0.000497429,0.00345244
5707,0.000345309,0.002391012
5708,0.001054052,0.007654098
5709,0.00133295,0.012005259
5710,0.000646941,0.005312933
5711,0.000619038,0.005573596
5712,0.001092714,0.010106451
5713,0.000127526,0.00070269
5714,0.001232366,0.012972492
5715,0.001743642,0.015317782
5716,0.000960268,0.010019159
5717,0.000930204,0.00772079
5718,0.001093151,0.01022961
5719,0.000645055,0.005693967
5720,0.00211718,0.017650176
5721,0.000520851,0.005471643
5722,0.000785291,0.005283952
5723,0.000757357,0.007383099
5724,0.001475117,0.010490284
5725,0.000546488,0.004037172
5726,0.000755156,0.006259848
5727,0.001127627,0.008677908
5728,0.000471442,0.004979082
5729,1.68E-05,0.000363549
5730,0.000838207,0.00665214
5731,0.003525773,0.026589875
5732,0.000451246,0.002912753
5733,0.000548495,0.005148072
5734,0.000541567,0.002601877
5735,0.000510894,0.003308575
5736,0.001311575,0.009131349
5737,0.001585289,0.01234386
5738,0.0002935,0.001985034
5739,0.000658017,0.003876388
5740,0.000781313,0.007160807
5741,0.001017402,0.006109092
5742,0.001124101,0.007285192
5743,0.001104351,0.006363038
5744,0.003632599,0.029414492
5745,0.000665011,0.005116989
5746,0.000311323,0.0042012
5747,0.000630402,0.006880452
5748,0.000111492,0.000772792
5749,0.001452574,0.010754516
5750,0.000401652,0.002040624
5751,0.000559148,0.002219632
5752,0.000529808,0.003260192
5753,0.00039495,0.001453084
5754,0.000609308,0.004691013
5755,0.000710753,0.005292438
5756,0.001179517,0.009842448
5757,0.000377765,0.003506873
5758,0.000761264,0.004197805
5759,0.00035067,0.001185758
5760,0.000783036,0.006747797
5761,0.001300862,0.010346923
5762,0.000655185,0.002108714
5763,0.001193081,0.008394817
5764,0.000420333,0.002062408
5765,0.000417472,0.00256053
5766,0.000745838,0.006320281
5767,0.000514061,0.004275468
5768,0.000558168,0.004880842
5769,0.000586408,0.005409013
5770,0.000599282,0.005780739
5771,0.000942236,0.008931395
5772,0.000491047,0.005077655
5773,0.000446706,0.004430794
5774,0.000357106,0.00231928
5775,0.000752701,0.006641729
5776,0.000793212,0.005582107
5777,0.000293916,0.002893135
5778,0.000663562,0.003705148
5779,0.00048378,0.003267953
5780,0.000809086,0.005783943
5781,0.001768204,0.012712113
5782,0.000963195,0.006289972
5783,0.001000312,0.006842627
5784,0.000383401,0.002965413
5785,0.001393402,0.008373943
5786,0.000821416,0.003560046
5787,0.000494732,0.002861915
5788,0.001937842,0.009728882
5789,0.000398277,0.002574425
5790,0.00092403,0.005580932
5791,0.000718454,0.002672805
5792,0.000242419,0.001046257
5793,0.001954774,0.00980671
5794,0.000523101,0.00323125
5795,0.001355298,0.008219992
5796,0.000428255,0.00295124
5797,0.000459924,0.00273438
5798,0.002555976,0.019425397
5799,0.00048887,0.001492545
5800,0.000594076,0.002718607
5801,0.000438484,0.000905017
5802,0.001957757,0.009101318
5803,0.001982448,0.010239348
5804,0.001108705,0.004348485
5805,0.000728986,0.004483388
5806,0.002261849,0.0122161
5807,0.000719256,0.004237544
5808,0.001013525,0.00625955
5809,0.000803946,0.005400065
5810,0.001388053,0.00946437
5811,0.001388695,0.012499065
5812,0.000679256,0.005378899
5813,0.000323177,0.002308467
5814,0.000789363,0.007767971
5815,0.000444454,0.003572701
5816,0.00045674,0.003953511
5817,0.000564189,0.004078303
5818,0.001031125,0.007171746
5819,0.000667462,0.006673448
5820,0.006798246,0.04953725
5821,0.000619374,0.004309221
5822,0.0007492,0.005815148
5823,0.001226167,0.010458047
5824,0.001403406,0.009113133
5825,0.002493208,0.012617784
5826,0.000506427,0.003853571
5827,0.000406449,0.005298083
5828,0.000370631,0.002923683
5829,0.000507233,0.003300912
5830,0.001299715,0.008967044
5831,0.001309146,0.008864934
5832,0.000952304,0.006796788
5833,0.000566925,0.003791061
5834,0.002477687,0.020411967
5835,0.000983714,0.00780571
5836,0.002113138,0.011662758
5837,0.001280051,0.007198881
5838,0.002833332,0.023680306
5839,0.000883758,0.005307948
5840,0.007800932,0.041063993
5841,0.000358,0.001493228
5842,0.000606083,0.003222601
5843,0.000652839,0.004420067
5844,0.000513235,0.003640124
5845,0.000495473,0.003237851
5846,0.00090019,0.006698261
5847,0.00243202,0.022124718
5848,0.000429072,0.004006413
5849,0.000577717,0.002901158
5850,0.002799429,0.015588263
5851,0.00109102,0.007661207
5852,0.000328636,0.00221533
5853,0.001865212,0.015192446
5854,0.000286871,0.002295348
5855,0.002854238,0.024369169
5856,0.00112205,0.002700464
5857,0.002426547,0.020270456
5858,0.001020303,0.007756744
5859,0.001318606,0.007363656
5860,0.001330319,0.006310154
5861,0.000375419,0.002536705
5862,0.001443763,0.005521471
5863,0.008321226,0.077261659
5864,0.000865722,0.00251713
5865,0.000512195,0.005374048
5866,0.000643538,0.00279451
5867,0.001938005,0.013722769
5868,0.000303488,0.001685825
5869,0.000745518,0.00793829
5870,0.000389678,0.003469316
5871,0.001223552,0.009942038
5872,0.000671184,0.005580801
5873,0.001552236,0.012915546
5874,0.000478774,0.002771081
5875,0.000481498,0.003248517
5876,0.000269683,0.001937501
5877,0.001277408,0.006702321
5878,0.001493034,0.009365659
5879,0.000418002,0.004594137
5880,0.001655815,0.009626787
5881,0.001136866,0.005250466
5882,0.000492154,0.003878004
5883,0.000599009,0.003119432
5884,0.001265477,0.013012875
5885,0.001225002,0.004477388
5886,0.001587177,0.011722942
5887,0.000408345,0.002821232
5888,0.001474942,0.006329648
5889,0.001159108,0.00774209
5890,0.001461693,0.007240092
5891,0.00295481,0.01144054
5892,0.00075962,0.004742946
5893,0.000934082,0.006393666
5894,0.001854805,0.008855403
5895,0.001574944,0.00915518
5896,0.000716567,0.005533557
5897,0.0010566,0.006624253
5898,0.001145046,0.003391209
5899,0.002187172,0.014244609
5900,0.000603521,0.004297082
5901,0.001304341,0.007633593
5902,0.000983841,0.002309085
5903,0.000883144,0.007513808
5904,0.001061898,0.004587615
5905,0.001350283,0.008756099
5906,0.00074272,0.00458239
5907,0.001612204,0.009727878
5908,0.000623243,0.006854607
5909,0.00448117,0.028485029
5910,0.000798246,0.001826567
5911,0.002886527,0.016713407
5912,0.000853912,0.007350659
5913,0.001079575,0.005745276
5914,0.000910051,0.00414451
5915,0.000651715,0.004742294
5916,0.001886751,0.007714564
5917,0.003319222,0.015484967
5918,0.000475156,0.001138648
5919,0.000863782,0.003696953
5920,0.001769846,0.008218053
5921,0.001264224,0.005996109
5922,0.00199914,0.016440176
5923,0.001268427,0.006233342
5924,0.001506785,0.00725044
5925,0.001329133,0.005642951
5926,0.003046225,0.024897596
5927,0.001326599,0.010121573
5928,0.00140617,0.0077502
5929,0.000616344,0.004390284
5930,0.001036729,0.004432715
5931,0.000930747,0.003508341
5932,0.000382103,0.00294995
5933,0.001486985,0.007357298
5934,0.004026794,0.022761948
5935,0.000547102,0.003250079
5936,0.001014285,0.007505472
5937,0.00076498,0.004880901
5938,0.000814771,0.006633912
5939,0.00119013,0.008929336
5940,0.00026233,0.00221304
5941,0.000543415,0.003312052
5942,0.000275733,0.002576586
5943,0.00124333,0.008043581
5944,0.000574229,0.00499338
5945,0.001113796,0.00665936
5946,0.001056314,0.005578746
5947,0.000592166,0.005476024
5948,0.001421249,0.010073367
5949,0.000774116,0.006137032
5950,0.000694011,0.004401419
5951,0.000700467,0.004603266
5952,0.000673468,0.006264449
5953,0.000383529,0.00300846
5954,0.000488875,0.002474993
5955,0.000374363,0.003538758
5956,0.000776118,0.004256785
5957,0.001121783,0.00968753
5958,0.000284968,0.002771842
5959,0.000535411,0.004756
5960,0.000631593,0.003406293
5961,0.000685816,0.005444329
5962,0.000681451,0.00676991
5963,0.000725041,0.004797129
5964,0.000541933,0.004248377
5965,0.000550998,0.005379593
5966,0.003985535,0.034492537
5967,0.000636455,0.006189312
5968,0.000425521,0.003051404
5969,0.000570387,0.002004258
5970,0.000887237,0.008343229
5971,0.000880571,0.005000486
5972,0.00049857,0.002545964
5973,0.00077524,0.003846495
5974,0.000369492,0.001494179
5975,0.000466031,0.002233319
5976,0.001735408,0.01311489
5977,0.000525181,0.004444735
5978,0.00041944,0.003190958
5979,0.00057881,0.005415304
5980,0.000234144,0.00199684
5981,0.000454659,0.00312468
5982,0.000670761,0.005473532
5983,0.000296978,0.002623101
5984,0.000528679,0.00496459
5985,0.000353483,0.002477877
5986,0.000260549,0.003398786
5987,0.000333599,0.004394352
5988,0.000679043,0.006156272
5989,0.000469285,0.001205451
5990,0.000309531,0.00185935
5991,0.000709062,0.003935859
5992,0.000842559,0.005936196
5993,0.001562534,0.009054649
5994,0.000378008,0.003191686
5995,0.000694607,0.004697963
5996,0.000594381,0.005525485
5997,0.000753635,0.004367335
5998,0.000286554,0.001317804
5999,0.001062581,0.007968166
6000,0.000593312,0.003725387
6001,0.001710348,0.014143953
6002,0.000505678,0.001972037
6003,0.000207561,0.003196453
6004,0.00037948,0.003570539
6005,0.000279744,0.002404111
6006,0.000311502,0.003246212
6007,0.000938553,0.009275829
6008,0.000221889,0.000780542
6009,0.000316392,0.003128881
6010,0.000492259,0.004409377
6011,0.002166237,0.016342892
6012,0.000878283,0.004547782
6013,0.000237869,0.001358945
6014,0.000875174,0.005149194
6015,0.001290505,0.01201573
6016,0.00012958,0.001046322
6017,0.001412569,0.004237763
6018,0.000877502,0.004506464
6019,0.002851634,0.023124205
6020,0.001222942,0.004308456
6021,0.001000508,0.002794535
6022,0.000931821,0.005814609
6023,0.000860223,0.004606866
6024,0.001133564,0.005371128
6025,0.001536748,0.01164189
6026,0.000473893,0.001470892
6027,0.000675538,0.003153609
6028,0.000465062,0.002688591
6029,0.004211057,0.032216571
6030,0.001698296,0.01075488
6031,0.002641863,0.020210465
6032,0.000796654,0.004826521
6033,0.000319768,0.002391111
6034,0.001084911,0.006652317
6035,0.000705097,0.002088662
6036,0.000445459,0.003146337
6037,0.000979026,0.003986228
6038,0.001714559,0.011653208
6039,0.00198505,0.011496142
6040,0.003002604,0.018116921
6041,0.001664217,0.008225949
6042,0.001207616,0.005642642
6043,0.00024772,0.002099521
6044,0.001178673,0.006569494
6045,0.00122525,0.006039296
6046,0.000980907,0.00254125
6047,0.000594632,0.005652669
6048,0.001867648,0.008884629
6049,0.001534803,0.007660382
6050,0.000557335,0.005037745
6051,0.000769218,0.003822038
6052,0.001279679,0.007253214
6053,0.000854182,0.003881046
6054,0.001228782,0.004142342
6055,0.000628515,0.003745059
6056,0.00093597,0.006149861
6057,0.000105966,0.000743897
6058,0.000545803,0.004052146
6059,0.000398112,0.003813261
6060,0.000986165,0.00726244
6061,0.000600583,0.003171935
6062,0.000163245,0.001890162
6063,0.001078196,0.004363684
6064,0.001156253,0.003256288
6065,0.000644952,0.00583849
6066,0.001020134,0.00215051
6067,0.001420933,0.005538894
6068,0.001396404,0.006476341
6069,0.001702238,0.012210009
6070,0.00087325,0.003770465
6071,0.000513887,0.002270238
6072,0.00089042,0.004735544
6073,0.004355133,0.038581935
6074,7.74E-05,0.000448007
6075,0.001309543,0.006122534
6076,0.001217004,0.001876892
6077,0.004997823,0.023373375
6078,0.001282622,0.005355183
6079,0.000806185,0.00449167
6080,0.001490995,0.009648549
6081,0.000569135,0.003486856
6082,0.000909649,0.003669989
6083,0.002313167,0.012521522
6084,0.000786553,0.004586916
6085,0.000777476,0.004420546
6086,0.000858793,0.003690167
6087,0.000185235,0.00062959
6088,0.001528227,0.007859152
6089,0.001527021,0.006485249
6090,0.000806692,0.004530375
6091,0.002544477,0.019060591
6092,0.001253887,0.006236294
6093,0.000947113,0.00716645
6094,0.001020716,0.007630304
6095,0.000814177,0.002018881
6096,0.000781218,0.002992958
6097,0.000497413,0.003325452
6098,0.001112956,0.007337361
6099,0.001234614,0.009031357
6100,0.000613763,0.001131577
6101,0.003280293,0.026329876
6102,0.00052873,0.005764797
6103,0.001496038,0.008714111
6104,0.001860679,0.01090919
6105,0.001047308,0.004741845
6106,0.001263873,0.009702519
6107,0.000314952,0.001279544
6108,0.00075159,0.005340428
6109,0.001044825,0.006462468
6110,0.001317409,0.008235446
6111,0.000416651,0.002947272
6112,0.001406934,0.008372127
6113,0.001314747,0.010938331
6114,0.000882339,0.0060231
6115,0.000725875,0.004041798
6116,0.000588135,0.003754985
6117,0.001532292,0.010449892
6118,0.001328483,0.008071616
6119,0.000859248,0.007646692
6120,0.000981491,0.006372315
6121,0.000853026,0.002042066
6122,0.000575905,0.004130349
6123,0.000771409,0.002655217
6124,0.001329296,0.005302983
6125,0.001086345,0.006765315
6126,0.000749467,0.004042623
6127,0.001081646,0.005204647
6128,0.000964651,0.007310457
6129,0.000560547,0.004496608
6130,0.000993351,0.005662265
6131,0.000543063,0.003865829
6132,0.000703273,0.00499378
6133,0.000909323,0.004811108
6134,0.000834852,0.006263134
6135,0.000612624,0.004362809
6136,0.002136839,0.018477803
6137,0.000349663,0.002461011
6138,0.000403456,0.003982386
6139,0.000240492,0.001511732
6140,0.000369932,0.002962318
6141,0.000309834,0.002853917
6142,0.000358242,0.003120857
6143,0.000296512,0.002838743
6144,0.000362659,0.003012513
6145,0.000235919,0.002384775
6146,0.002430666,0.018537716
6147,0.000557298,0.004887062
6148,0.000465676,0.003251516
6149,0.000586466,0.005873109
6150,0.000890168,0.007419679
6151,0.004674865,0.038104576
6152,0.001462029,0.011462214
6153,0.000283609,0.001648739
6154,0.000621797,0.001554126
6155,0.000832946,0.00475163
6156,0.001152844,0.009313471
6157,0.000732738,0.00423024
6158,0.000804068,0.005837752
6159,0.0007597,0.005800149
6160,0.003372862,0.024646704
6161,0.000845286,0.004293595
6162,0.000559463,0.005212877
6163,0.000765078,0.005086062
6164,0.000318495,0.002947735
6165,0.00087857,0.003791519
6166,0.000820576,0.006406802
6167,0.000435955,0.002015525
6168,0.004337589,0.035466997
6169,0.000709686,0.00341379
6170,0.001289583,0.011055898
6171,0.001083732,0.007919073
6172,0.004185911,0.031819978
6173,0.001502525,0.011871266
6174,0.000370405,0.003688344
6175,0.001274616,0.011608743
6176,0.000560653,0.00413475
6177,0.000889682,0.007782725
6178,0.000286317,0.001650876
6179,0.000574637,0.003215831
6180,0.000419099,0.002943234
6181,0.00034318,0.003019786
6182,0.000205675,0.001492994
6183,0.000708364,0.005381891
6184,0.000324212,0.002634907
6185,0.00080372,0.005065219
6186,0.000427081,0.000813287
6187,0.002807116,0.022318481
6188,0.00039963,0.003519469
6189,0.000338939,0.002737474
6190,0.000805785,0.006732436
6191,0.000544261,0.003842099
6192,0.001358561,0.007845243
6193,0.002107026,0.017137837
6194,0.000609126,0.005891156
6195,0.000737913,0.006712917
6196,0.000448606,0.003149405
6197,0.001416643,0.007750294
6198,0.000279599,0.001652322
6199,0.001146746,0.009482953
6200,0.000772968,0.00516237
6201,0.000530908,0.00476792
6202,0.007433005,0.056995627
6203,0.000913253,0.004659697
6204,0.000818373,0.003951104
6205,0.001252374,0.005733424
6206,0.000665018,0.003891274
6207,0.001020844,0.006531056
6208,0.001681702,0.010375096
6209,0.000534785,0.003987329
6210,0.000730857,0.002950208
6211,0.00222798,0.017345601
6212,0.00025784,0.001948303
6213,0.000728461,0.002198509
6214,0.001063275,0.006803086
6215,0.000334227,0.001682163
6216,0.000599226,0.001589331
6217,0.000976688,0.004699013
6218,0.000961426,0.006539624
6219,0.000401116,0.003554533
6220,0.000570585,0.004215232
6221,0.00242201,0.011439708
6222,0.000419338,0.00439827
6223,0.000461114,0.003361299
6224,0.000880391,0.005655707
6225,0.00171843,0.006511579
6226,0.002430245,0.018427254
6227,0.000510766,0.004196744
6228,0.001475813,0.00747416
6229,0.000559036,0.004607728
6230,0.000445604,0.003086322
6231,0.000551752,0.004108138
6232,0.000426716,0.002659778
6233,0.000557572,0.004269605
6234,0.000627295,0.002677447
6235,0.000540767,0.00334026
6236,0.000314369,0.001923112
6237,0.004196828,0.033472693
6238,0.000566593,0.003560276
6239,0.000741004,0.005293657
6240,0.00073638,0.004071889
6241,0.000671176,0.00705908
6242,0.000759972,0.005221069
6243,0.000106012,0.000849584
6244,0.000377166,0.003058032
6245,0.000102555,0.00059107
6246,0.000988406,0.003581944
6247,0.000382073,0.002900964
6248,0.000978223,0.002145065
6249,0.003875719,0.030236623
6250,0.000958252,0.005504341
6251,0.001134296,0.004795105
6252,0.001752695,0.009311976
6253,0.001454786,0.007885655
6254,0.000816791,0.00661352
6255,0.001057354,0.007349779
6256,0.001348172,0.007689337
6257,0.000822987,0.005909994
6258,0.000609428,0.005512619
6259,0.000519063,0.00310483
6260,0.001394594,0.013545778
6261,0.000518232,0.004137552
6262,0.000581785,0.005261318
6263,0.000605392,0.002844386
6264,0.000532845,0.003880662
6265,0.001709724,0.013019333
6266,0.000615377,0.005488056
6267,0.000185956,0.001599617
6268,0.001098556,0.008058786
6269,0.002731207,0.024432086
6270,0.000931634,0.005543915
6271,0.000993747,0.007377434
6272,0.001047233,0.007045224
6273,0.000901574,0.006536641
6274,0.000877543,0.007865134
6275,0.000493687,0.003938249
6276,0.001060465,0.006442202
6277,0.001465261,0.009768943
6278,0.000574064,0.0060157
6279,0.000554585,0.00504963
6280,0.000870538,0.005623487
6281,0.000631738,0.004162725
6282,0.000733536,0.004053953
6283,0.000329455,0.002317341
6284,0.001507203,0.009711328
6285,0.001244476,0.011313417
6286,0.000486884,0.003904686
6287,0.001679792,0.010847033
6288,0.000546799,0.001456939
6289,0.000699949,0.005015158
6290,0.000299169,0.003437007
6291,0.000151055,0.001776139
6292,0.000371507,0.001770758
6293,0.000253449,0.003169714
6294,0.000314319,0.003701892
6295,0.000489136,0.004053019
6296,0.000621946,0.005371762
6297,0.001557026,0.013024397
6298,0.000933353,0.006302679
6299,0.000751248,0.006424001
6300,0.000417223,0.003708537
6301,0.000324477,0.005478444
6302,0.000566267,0.004098478
6303,0.000387184,0.004323805
6304,0.000605176,0.006312283
6305,0.000426964,0.004389347
6306,0.000370079,0.003588486
6307,0.000144886,0.000815557
6308,0.002619524,0.018303556
6309,0.000417142,0.002930289
6310,0.000674781,0.004249007
6311,0.000575094,0.004540064
6312,0.000344068,0.001205641
6313,0.000191565,0.002501213
6314,0.000804132,0.004818482
6315,0.000600185,0.003522761
6316,0.004221634,0.033113932
6317,0.00144743,0.006691159
6318,0.000433688,0.00268646
6319,0.000755938,0.005446493
6320,0.000312957,0.00387072
6321,0.000619545,0.001402804
6322,0.007053637,0.060881457
6323,0.001354239,0.013538114
6324,0.001470765,0.012196141
6325,0.000427158,0.002098743
6326,0.000334202,0.001829883
6327,0.0019074,0.01445841
6328,0.002770639,0.016865239
6329,0.001179374,0.007024343
6330,0.002058673,0.010888055
6331,0.001239848,0.009564919
